time,t,h,pm1,pm10,pm25,um1,um5,um03,um05,um10,um25,ae1,ae10,ae25,pm25_station
2017/3/27 12:00,15.09,26.3,0,10,6,24,0,1671,291,0,0,0,1,1,13
2017/3/27 13:00,16.45,22.73,0,9,6,23,0,1611,277,0,0,0,1,0,7
2017/3/27 14:00,17.69,21.09,0,9,5,23,0,1596,273,0,0,0,0,0,16
2017/3/27 15:00,18.21,19.98,0,9,5,22,0,1568,275,0,0,0,1,0,7
2017/3/27 16:00,19.7,18.85,0,10,6,24,0,1719,302,0,0,0,2,1,9
2017/3/27 17:00,19.97,18.73,0,10,6,25,0,1733,304,0,0,0,2,1,6
2017/3/27 18:00,14.74,24.05,0,13,8,31,0,2172,380,0,0,0,1,1,25
2017/3/27 19:00,12.69,28.64,0,18,11,42,0,2914,507,0,0,0,1,0,17
2017/3/27 20:00,11,33.18,0,23,13,53,0,3517,616,0,0,0,3,1,24
2017/3/27 21:00,9.71,36.42,0,38,22,79,0,5124,925,0,0,0,6,3,33
2017/3/27 22:00,8.08,41.73,0,59,33,118,0,2010,1386,0,0,0,11,6,46
2017/3/27 23:00,7.89,44.57,0,53,30,104,0,915,1217,0,0,0,5,2,41
2017/3/28 00:00,7.99,42.37,0,43,24,86,0,4641,1024,0,0,0,3,1,38
2017/3/28 01:00,7.7,43.87,0,36,21,72,0,5030,852,0,0,0,5,3,25
2017/3/28 02:00,6.94,45.27,0,41,23,83,0,5649,967,0,0,0,6,3,34
2017/3/28 03:00,5.46,50.54,0,44,25,87,0,4981,1021,0,0,0,6,3,29
2017/3/28 04:00,4.76,51.96,0,36,21,69,0,4967,823,0,0,0,3,2,30
2017/3/28 05:00,4.75,51.21,0,36,21,66,0,4859,794,0,0,0,2,1,30
2017/3/28 06:00,4.53,52.76,0,39,22,77,0,5284,901,0,0,0,6,3,32
2017/3/28 07:00,4.54,54.85,0,45,26,87,0,5569,1026,0,0,0,7,3,36
2017/3/28 08:00,7.55,45.83,0,49,28,98,0,4213,1150,0,0,0,8,4,34
2017/3/28 09:00,11.14,39.33,0,77,43,152,0,3750,1795,0,0,0,8,4,59
2017/3/28 10:00,12.74,37.96,0,91,50,179,0,5222,2113,0,0,0,5,2,70
2017/3/28 11:00,14.19,35.9,0,101,55,201,0,2576,2360,0,0,0,16,8,74
2017/3/28 12:00,16.21,32.09,0,93,50,186,0,2360,2202,0,0,0,19,10,74
2017/3/28 13:00,17.35,29.69,0,91,49,181,0,4448,2155,0,0,0,17,9,70
2017/3/28 14:00,18.5,29.73,0,87,46,177,0,5055,2094,0,0,0,7,4,63
2017/3/28 15:00,19.4,30.18,0,71,38,147,0,3321,1735,0,0,0,5,2,55
2017/3/28 16:00,20.08,30.55,0,68,36,146,0,2978,1725,0,0,0,13,7,52
2017/3/28 17:00,19.23,32.41,0,69,37,150,0,2897,1746,0,0,0,12,6,54
2017/3/28 18:00,16.17,39.16,0,72,38,157,0,3370,1815,0,0,0,12,6,47
2017/3/28 19:00,14.15,44.96,0,78,42,166,0,4114,1931,0,0,0,8,4,58
2017/3/28 20:00,12.39,50.43,0,86,46,184,0,5063,2127,0,0,0,4,2,58
2017/3/28 21:00,10.31,57.32,0,94,51,198,0,4364,2287,0,0,0,16,8,63
2017/3/28 22:00,9.63,58.77,0,102,55,215,0,1710,2483,0,0,0,16,8,66
2017/3/28 23:00,8.47,62.65,0,105,58,213,0,1184,2477,0,0,0,15,8,68
2017/3/29 00:00,8.18,62.33,0,100,55,203,0,2833,2349,0,0,0,9,5,62
2017/3/29 01:00,7.86,63.06,0,94,51,190,0,5083,2219,0,0,0,5,2,59
2017/3/29 02:00,7.09,66.57,0,98,54,198,0,3182,2299,0,0,0,8,4,54
2017/3/29 03:00,6.95,67.04,0,99,55,199,0,3113,2307,0,0,0,13,7,63
2017/3/29 04:00,6.6,67.07,0,93,52,187,0,4072,2172,0,0,0,13,7,58
2017/3/29 05:00,6.18,68.51,0,94,52,189,0,4158,2196,0,0,0,9,5,55
2017/3/29 06:00,4.88,76.11,0,108,61,217,0,1377,2490,0,0,0,6,3,63
2017/3/29 07:00,4.66,79.69,0,115,64,227,0,2064,2624,0,0,0,16,8,64
2017/3/29 08:00,8.08,64.37,0,110,61,228,0,1580,2615,0,0,0,16,9,69
2017/3/29 09:00,12.38,50.91,0,113,61,242,0,2086,2775,0,0,0,18,9,83
2017/3/29 10:00,14.52,46.81,0,121,65,261,0,3162,3018,0,0,0,13,7,86
2017/3/29 11:00,15.82,44.89,0,147,78,328,0,3556,3763,0,0,0,7,4,108
2017/3/29 12:00,17.93,42.05,0,170,89,386,0,3363,4414,0,0,0,29,15,120
2017/3/29 13:00,19.1,36.8,0,149,78,338,0,3202,3864,0,0,0,22,11,100
2017/3/29 14:00,20.45,35.86,0,169,88,389,0,3419,4455,0,0,0,29,14,123
2017/3/29 15:00,21.4,35.29,0,187,97,443,0,3487,5032,0,0,0,15,8,3
2017/3/29 16:00,21.64,34.31,0,158,81,373,0,2462,4249,0,0,0,12,6,81
2017/3/29 17:00,20.96,35.01,0,143,75,334,0,3337,3803,0,0,0,23,11,101
2017/3/29 18:00,18.8,40.82,0,168,87,388,0,3173,4416,0,0,0,28,14,121
2017/3/29 19:00,16.24,48.92,0,187,98,433,0,4268,4895,0,0,0,33,17,137
2017/3/29 20:00,13.63,56.43,0,199,106,451,0,2502,5100,0,0,0,17,9,149
2017/3/29 21:00,12.71,58.2,0,198,106,443,0,2989,5023,0,0,0,15,8,144
2017/3/29 22:00,12.33,57.63,0,184,98,409,0,4916,4628,0,0,0,30,15,129
2017/3/29 23:00,11.91,58.84,0,191,102,420,0,4741,4780,0,0,0,30,15,132
2017/3/30 00:00,11.73,59.47,0,193,103,425,0,4857,4843,0,0,0,31,16,131
2017/3/30 01:00,10.72,64.47,0,205,110,447,0,1951,5096,0,0,0,17,9,137
2017/3/30 02:00,10.45,64.65,0,199,107,434,0,2664,4937,0,0,0,14,7,135
2017/3/30 03:00,10.6,64.01,0,197,106,432,0,2987,4891,0,0,0,32,16,136
2017/3/30 04:00,9.62,67.85,0,203,111,446,0,1862,5032,0,0,0,33,17,134
2017/3/30 05:00,8.9,72.64,0,218,118,471,0,2855,5343,0,0,0,35,18,138
2017/3/30 06:00,8.26,77.65,0,240,130,522,0,3958,5905,0,0,0,22,11,144
2017/3/30 07:00,8.42,77.09,0,245,133,533,0,3635,5272,0,0,0,18,9,148
2017/3/30 08:00,10.29,70.37,0,230,124,514,0,3780,5790,0,0,0,38,20,150
2017/3/30 09:00,12.59,61.85,0,211,113,475,0,2208,5346,0,0,0,34,17,152
2017/3/30 10:00,15.02,48.25,0,152,82,344,0,3332,3890,0,0,0,20,10,114
2017/3/30 11:00,15.49,41.24,0,117,63,263,0,2855,2987,0,0,0,10,5,87
2017/3/30 12:00,17.6,35.39,0,101,54,227,0,2496,2581,0,0,0,8,4,80
2017/3/30 13:00,18.54,30.7,0,79,43,176,0,4311,2017,0,0,0,16,8,70
2017/3/30 14:00,18.93,29.9,0,79,42,176,0,4313,2031,0,0,0,13,6,57
2017/3/30 15:00,18.62,30.14,0,78,41,175,0,4125,2006,0,0,0,13,7,70
2017/3/30 16:00,16.84,34.29,0,75,40,168,0,3729,1914,0,0,0,8,4,56
2017/3/30 17:00,14.17,48.79,0,78,43,167,0,4074,1927,0,0,0,6,3,50
2017/3/30 18:00,13.15,52.46,0,84,46,179,0,4791,2081,0,0,0,14,7,58
2017/3/30 19:00,11.78,56.91,0,101,55,213,0,2458,2453,0,0,0,16,8,63
2017/3/30 20:00,11.27,59.21,0,109,59,228,0,1540,2636,0,0,0,17,9,76
2017/3/30 21:00,11.95,55.12,0,101,55,216,0,1839,2491,0,0,0,10,5,64
2017/3/30 22:00,11.31,57.5,0,101,55,212,0,1847,2440,0,0,0,8,4,70
2017/3/30 23:00,11.5,53.9,0,82,45,177,0,4383,2019,0,0,0,16,8,59
2017/3/31 00:00,11.8,39.97,0,20,12,48,0,3191,560,0,0,0,3,2,16
2017/3/31 01:00,11.15,35.1,0,10,6,24,0,1694,291,0,0,0,1,1,9
2017/3/31 02:00,10.55,33.15,0,7,5,18,0,1358,229,0,0,0,0,0,9
2017/3/31 03:00,8.69,36.76,0,7,4,18,0,1320,221,0,0,0,0,0,7
2017/3/31 04:00,6.38,43.11,0,7,5,17,0,1323,214,0,0,0,1,0,11
2017/3/31 05:00,6.61,39.71,0,7,4,17,0,1296,215,0,0,0,1,0,7
2017/3/31 06:00,6.96,37.77,0,7,4,17,0,1310,216,0,0,0,1,0,5
2017/3/31 07:00,6.74,39.47,0,12,7,27,0,1949,329,0,0,0,1,0,10
2017/3/31 08:00,9.15,36.19,0,12,7,29,0,2034,346,0,0,0,1,0,14
2017/3/31 09:00,13.62,29.21,0,12,7,28,0,1979,344,0,0,0,2,1,13
2017/3/31 10:00,15.03,26.47,0,8,5,22,0,1486,261,0,0,0,1,1,6
2017/3/31 11:00,16.45,23.55,0,8,5,22,0,1497,266,0,0,0,1,0,11
2017/3/31 12:00,18.21,21.39,0,8,5,23,0,1479,265,0,0,0,0,0,10
2017/3/31 13:00,19.61,19.97,0,8,5,21,0,1429,255,0,0,0,0,0,14
2017/3/31 14:00,20.93,19.13,0,7,4,21,0,1424,259,0,0,0,1,0,12
2017/3/31 15:00,20.77,19.51,0,9,5,26,0,1683,311,0,0,0,1,1,13
2017/3/31 16:00,21.2,18.9,0,7,4,22,0,1366,256,0,0,0,1,0,17
2017/3/31 17:00,20.94,18.38,0,4,2,16,0,969,186,0,0,0,0,0,3
2017/3/31 18:00,18.31,19.73,0,4,3,17,0,996,193,0,0,0,0,0,11
2017/3/31 19:00,16.6,21.57,0,7,4,21,0,1355,247,0,0,0,0,0,9
2017/3/31 20:00,15.14,23.95,0,9,6,28,0,1720,320,0,0,0,1,1,13
2017/3/31 21:00,13.28,27.26,0,20,12,50,0,3180,578,0,0,0,4,2,17
2017/3/31 22:00,11.08,31.82,0,23,13,57,0,3565,653,0,0,0,2,1,24
2017/3/31 23:00,10.15,33.38,0,18,11,46,0,2998,536,0,0,0,2,1,17
2017/4/1 00:00,10.11,33.99,0,14,9,37,0,2384,424,0,0,0,3,2,13
2017/4/1 01:00,10.62,30.39,0,6,4,19,0,1273,224,0,0,0,1,0,9
2017/4/1 02:00,11.47,28.13,0,8,5,23,0,1455,272,0,0,0,1,0,14
2017/4/1 03:00,9.92,32.77,0,7,5,23,0,1432,260,0,0,0,0,0,12
2017/4/1 04:00,9.43,32.61,0,6,4,20,0,1293,234,0,0,0,0,0,5
2017/4/1 05:00,9.67,33.11,0,6,4,21,0,1284,237,0,0,0,1,0,9
2017/4/1 06:00,10.32,31.67,0,7,5,23,0,1414,260,0,0,0,1,0,8
2017/4/1 07:00,11.71,29,0,7,4,21,0,1332,245,0,0,0,1,0,10
2017/4/1 08:00,13.62,27.69,0,9,5,26,0,1620,300,0,0,0,0,0,4
2017/4/1 09:00,16.13,25.08,0,6,4,22,0,1330,250,0,0,0,0,0,5
2017/4/1 10:00,19.68,21.37,0,6,4,21,0,1280,240,0,0,0,1,0,14
2017/4/1 11:00,21.35,21.45,0,10,6,32,0,1841,356,0,0,0,1,1,10
2017/4/1 12:00,22.76,18.76,0,6,4,21,0,1258,240,0,0,0,1,0,10
2017/4/1 13:00,24.47,17.84,0,7,4,22,0,1371,261,0,0,0,0,0,3
2017/4/1 14:00,25.1,18.68,0,12,7,32,0,2069,374,0,0,0,0,0,18
2017/4/1 15:00,24.47,19.1,0,13,8,37,0,2261,427,0,0,0,2,1,21
2017/4/1 16:00,24.77,19.53,0,19,11,51,0,3180,594,0,0,0,3,2,25
2017/4/1 17:00,24.57,20.13,0,20,11,51,0,3209,597,0,0,0,3,2,22
2017/4/1 18:00,21.07,23.44,0,19,11,50,0,3128,583,0,0,0,1,0,20
2017/4/1 19:00,18.49,27.26,0,22,13,56,0,3475,643,0,0,0,1,1,32
2017/4/1 20:00,16.36,30.27,0,29,16,67,0,4242,774,0,0,0,5,3,31
2017/4/1 21:00,15.8,31.49,0,42,23,95,0,3756,1094,0,0,0,7,4,37
2017/4/1 22:00,15.02,35.37,0,88,47,188,0,3553,2184,0,0,0,19,10,64
2017/4/1 23:00,13.34,41.1,0,109,59,230,0,1540,2655,0,0,0,7,4,83
2017/4/2 00:00,11.57,44.98,0,102,56,215,0,1498,2468,0,0,0,11,5,78
2017/4/2 01:00,9.73,48.25,0,101,56,208,0,1749,2396,0,0,0,17,9,75
2017/4/2 02:00,8.9,49.04,0,92,51,190,0,5333,2182,0,0,0,15,8,67
2017/4/2 03:00,7.95,51.28,0,87,49,175,0,5102,2020,0,0,0,13,7,60
2017/4/2 04:00,7.78,53.3,0,92,51,183,0,5449,2119,0,0,0,6,3,67
2017/4/2 05:00,6.28,58.65,0,94,53,186,0,5304,2156,0,0,0,4,2,68
2017/4/2 06:00,6.09,59,0,99,56,195,0,3732,2255,0,0,0,12,6,65
2017/4/2 07:00,7.34,54.67,0,100,56,202,0,2405,2339,0,0,0,15,8,68
2017/4/2 08:00,9.86,49.37,0,112,62,228,0,1836,2633,0,0,0,19,9,76
2017/4/2 09:00,15.32,36.13,0,113,61,238,0,2028,2749,0,0,0,8,4,78
2017/4/2 10:00,18.03,31.75,0,118,63,251,0,2899,2920,0,0,0,12,6,85
2017/4/2 11:00,19.98,28.9,0,112,59,242,0,2197,2803,0,0,0,19,10,84
2017/4/2 12:00,21.96,26.52,0,116,61,253,0,2515,2940,0,0,0,21,11,88
2017/4/2 13:00,23.51,24.15,0,106,55,233,0,1532,2702,0,0,0,17,9,84
2017/4/2 14:00,24.61,22.67,0,95,49,213,0,4128,2468,0,0,0,7,4,65
2017/4/2 15:00,24.47,22.09,0,87,45,191,0,4952,2225,0,0,0,9,4,61
2017/4/2 16:00,24.09,21.62,0,72,38,162,0,3430,1872,0,0,0,12,6,56
2017/4/2 17:00,23.47,22.44,0,84,44,186,0,4899,2161,0,0,0,14,7,68
2017/4/2 18:00,22.06,23.62,0,81,43,180,0,4757,2094,0,0,0,17,9,67
2017/4/2 19:00,19.21,29.34,0,86,46,191,0,4929,2208,0,0,0,6,3,66
2017/4/2 20:00,15.84,34.6,0,110,59,242,0,1833,2775,0,0,0,9,5,90
2017/4/2 21:00,14.33,37.7,0,121,65,259,0,3173,2970,0,0,0,20,10,97
2017/4/2 22:00,13.52,39.45,0,103,56,220,0,1680,2536,0,0,0,18,9,78
2017/4/2 23:00,13.12,39.83,0,100,54,215,0,1828,2472,0,0,0,19,10,73
2017/4/3 00:00,12.48,41.5,0,100,55,213,0,2052,2451,0,0,0,7,3,74
2017/4/3 01:00,11.54,45.64,0,108,59,234,0,1849,2672,0,0,0,10,5,80
2017/4/3 02:00,9.99,50.4,0,105,58,222,0,1277,2540,0,0,0,17,9,76
2017/4/3 03:00,9.15,55.09,0,108,60,228,0,1389,2598,0,0,0,18,9,85
2017/4/3 04:00,8.02,60.1,0,109,60,226,0,1435,2583,0,0,0,17,9,83
2017/4/3 05:00,8.08,56.55,0,104,57,214,0,1020,2469,0,0,0,7,3,72
2017/4/3 06:00,8.41,52.95,0,101,56,209,0,1570,2386,0,0,0,9,5,72
2017/4/3 07:00,8.16,55.23,0,109,60,227,0,1572,2587,0,0,0,16,8,79
2017/4/3 08:00,11.82,46.18,0,121,66,263,0,3226,2981,0,0,0,19,10,89
2017/4/3 09:00,16.23,39.45,0,162,86,363,0,3831,4138,0,0,0,29,14,118
2017/4/3 10:00,18.3,41.83,0,250,129,591,0,2659,1963,0,0,0,21,10,183
2017/4/3 11:00,20.27,40.37,0,293,149,704,0,2683,1650,0,0,0,26,13,225
2017/4/3 12:00,21.66,36.9,0,295,150,728,0,2304,1643,0,0,0,51,25,231
2017/4/3 13:00,23.51,32.47,0,252,129,621,0,2331,647,0,0,0,50,25,196
2017/4/3 14:00,24.96,31.39,0,240,122,587,0,1983,1490,0,0,0,45,22,190
2017/4/3 15:00,25.59,30.48,0,199,101,482,0,3530,4031,0,0,0,7,4,164
2017/4/3 16:00,25.97,27.19,0,111,57,261,0,2580,2977,0,0,0,16,8,91
2017/4/3 17:00,25.29,28.48,0,115,59,264,0,2691,3034,0,0,0,17,8,88
2017/4/3 18:00,23.63,30.61,0,93,48,212,0,4686,2441,0,0,0,14,7,72
2017/4/3 19:00,22.38,37.18,0,106,55,243,0,2311,2801,0,0,0,20,10,83
2017/4/3 20:00,21.17,42.11,0,136,71,308,0,4769,3540,0,0,0,8,4,102
2017/4/3 21:00,19.9,46.51,0,150,79,342,0,1245,3913,0,0,0,16,8,110
2017/4/3 22:00,17.33,54.44,0,166,88,376,0,2850,4278,0,0,0,27,14,124
2017/4/3 23:00,16.73,54.23,0,163,86,369,0,2669,4219,0,0,0,29,15,125
2017/4/4 00:00,16.99,52.09,0,156,83,351,0,2343,4007,0,0,0,29,15,120
2017/4/4 01:00,15.68,60.31,0,165,88,373,0,2711,4235,0,0,0,9,4,123
2017/4/4 02:00,14.66,63.89,0,160,85,354,0,1876,4038,0,0,0,19,10,118
2017/4/4 03:00,14.86,59.75,0,153,81,343,0,1526,3905,0,0,0,27,14,118
2017/4/4 04:00,13.65,65.09,0,153,82,342,0,1270,3890,0,0,0,27,14,118
2017/4/4 05:00,13.62,63.07,0,161,86,359,0,2095,4088,0,0,0,28,14,121
2017/4/4 06:00,13.45,61.61,0,172,93,383,0,3532,4345,0,0,0,10,5,128
2017/4/4 07:00,12.84,65.99,0,178,96,399,0,4189,4527,0,0,0,20,10,132
2017/4/4 08:00,15.02,61.98,0,191,102,429,0,3997,4901,0,0,0,32,16,144
2017/4/4 09:00,18.05,51.89,0,205,107,473,0,1688,5358,0,0,0,36,18,149
2017/4/4 10:00,18.9,50.14,0,224,116,527,0,4115,5956,0,0,0,38,19,171
2017/4/4 11:00,18.26,51.82,0,241,125,566,0,2100,2970,0,0,0,14,7,184
2017/4/4 12:00,18.65,51.93,0,256,132,606,0,2319,423,0,0,0,34,17,198
2017/4/4 13:00,19.77,48.09,0,255,131,606,0,2160,661,0,0,0,45,23,201
2017/4/4 14:00,19.88,47.84,0,252,129,596,0,1705,522,0,0,0,46,23,190
2017/4/4 15:00,19.63,47.96,0,245,126,591,0,2372,2391,0,0,0,49,24,197
2017/4/4 16:00,19.37,48.76,0,244,125,588,0,2201,2010,0,0,0,14,7,189
2017/4/4 17:00,18.91,50.38,0,252,130,613,0,1818,434,0,0,0,28,14,196
2017/4/4 18:00,17.79,56.04,0,249,129,603,0,1701,1494,0,0,0,44,22,206
2017/4/4 19:00,16.69,56.62,0,252,131,605,0,1916,1434,0,0,0,43,22,193
2017/4/4 20:00,16,59.59,0,272,141,650,0,4392,844,0,0,0,49,24,215
2017/4/4 21:00,15.23,62.55,0,269,141,637,0,3650,710,0,0,0,16,8,208
2017/4/4 22:00,15.12,65.43,0,301,157,723,0,3554,1543,0,0,0,34,17,230
2017/4/4 23:00,14.54,68.02,0,305,159,734,0,4142,1997,0,0,0,57,28,234
2017/4/5 00:00,13.98,67.97,0,181,96,413,0,3089,4438,0,0,0,33,17,134
2017/4/5 01:00,13.38,66.97,0,85,46,189,0,4187,2156,0,0,0,13,7,71
2017/4/5 02:00,12.12,70.34,0,67,37,148,0,2702,1698,0,0,0,4,2,51
2017/4/5 03:00,11.91,71.64,0,90,49,196,0,4136,2248,0,0,0,9,4,59
2017/4/5 04:00,11.56,72.93,0,81,44,177,0,4489,2018,0,0,0,14,7,53
2017/4/5 05:00,10.7,75.17,0,132,72,292,0,3310,3298,0,0,0,25,13,77
2017/4/5 06:00,11.19,71.89,0,139,76,313,0,5573,3526,0,0,0,24,13,92
2017/4/5 07:00,10.8,74.56,0,143,77,322,0,4298,3626,0,0,0,10,5,90
2017/4/5 08:00,12.99,67.33,0,141,76,319,0,3229,3590,0,0,0,18,9,98
2017/4/5 09:00,17.14,55.45,0,109,58,253,0,2089,2874,0,0,0,21,11,81
2017/4/5 10:00,19.38,52.31,0,100,53,229,0,1404,2625,0,0,0,21,11,67
2017/4/5 11:00,20.91,47.99,0,100,53,231,0,1965,2629,0,0,0,17,9,71
2017/4/5 12:00,22.14,43.41,0,83,43,189,0,4721,2187,0,0,0,3,1,76
2017/4/5 13:00,23.46,41.6,0,71,37,161,0,3308,1872,0,0,0,10,5,60
2017/4/5 14:00,24.36,39.47,0,67,35,150,0,2662,1748,0,0,0,12,6,46
2017/4/5 15:00,24.56,39.04,0,68,35,154,0,2837,1793,0,0,0,12,6,50
2017/4/5 16:00,24.68,38.82,0,70,36,159,0,3133,1854,0,0,0,13,6,54
2017/4/5 17:00,23.38,41.44,0,77,40,174,0,4016,2016,0,0,0,4,2,53
2017/4/5 18:00,20.52,48.49,0,83,43,189,0,4831,2175,0,0,0,11,6,61
2017/4/5 19:00,18.2,57.58,0,116,61,274,0,4662,3105,0,0,0,19,9,73
2017/4/5 20:00,16.34,64.74,0,129,68,300,0,4508,3399,0,0,0,23,11,90
2017/4/5 21:00,15.3,68.15,0,132,70,311,0,4849,3507,0,0,0,24,12,88
2017/4/5 22:00,14.39,71.12,0,131,70,309,0,4491,3479,0,0,0,5,2,85
2017/4/5 23:00,13.4,73.72,0,120,65,276,0,3366,3123,0,0,0,16,8,82
2017/4/6 00:00,12.57,76.77,0,129,70,294,0,4436,3301,0,0,0,22,11,82
2017/4/6 01:00,12.31,78.13,0,139,75,320,0,5039,3571,0,0,0,24,12,92
2017/4/6 02:00,12.6,76.63,0,135,73,313,0,4959,3507,0,0,0,23,12,89
2017/4/6 04:00,11.77,79.98,0,135,73,307,0,5008,3462,0,0,0,17,8,89
2017/4/6 05:00,11.44,81.15,0,132,72,302,0,4820,3383,0,0,0,23,12,81
2017/4/6 06:00,10.75,84.11,0,138,75,311,0,4677,3509,0,0,0,23,12,88
2017/4/6 07:00,10.24,87.16,0,148,81,333,0,2150,3745,0,0,0,24,12,82
2017/4/6 08:00,12.77,77.4,0,144,77,329,0,3578,3698,0,0,0,6,3,88
2017/4/6 09:00,14.47,71.14,0,144,77,335,0,3407,3761,0,0,0,18,9,101
2017/4/6 10:00,17.06,62.81,0,148,78,341,0,2108,3866,0,0,0,26,13,108
2017/4/6 11:00,20.5,53.73,0,155,81,360,0,1471,4109,0,0,0,28,14,119
2017/4/6 12:00,24.01,44.78,0,143,74,338,0,3136,3855,0,0,0,24,12,114
2017/4/6 13:00,26.48,39.4,0,132,68,312,0,3504,3569,0,0,0,6,3,107
2017/4/6 14:00,26.92,37.89,0,118,61,286,0,3258,3239,0,0,0,16,8,100
2017/4/6 15:00,28.5,32.84,0,87,45,214,0,3997,2413,0,0,0,13,7,69
2017/4/6 16:00,28.78,31.95,0,81,42,197,0,4792,2238,0,0,0,13,6,75
2017/4/6 17:00,27.15,33.7,0,86,45,206,0,3865,2342,0,0,0,15,8,89
2017/4/6 18:00,24.45,40.23,0,115,60,276,0,2971,3125,0,0,0,5,2,98
2017/4/6 19:00,21.42,49.67,0,121,63,290,0,3831,3275,0,0,0,16,8,109
2017/4/6 20:00,19.1,56.24,0,118,62,280,0,3175,3166,0,0,0,20,10,107
2017/4/6 21:00,16.82,64.65,0,135,72,315,0,3523,3549,0,0,0,24,12,107
2017/4/6 22:00,16.51,66.01,0,150,80,350,0,1246,3947,0,0,0,28,14,122
2017/4/6 23:00,17.43,62.54,0,141,75,335,0,3832,3750,0,0,0,6,3,116
2017/4/7 00:00,17.53,59.69,0,151,80,354,0,2685,3985,0,0,0,18,9,119
2017/4/7 01:00,16.12,66.47,0,179,95,422,0,4325,4724,0,0,0,30,16,144
2017/4/7 02:00,15.17,64.48,0,137,73,324,0,3543,3625,0,0,0,21,11,122
2017/4/7 03:00,14.61,61.9,0,90,48,206,0,3393,2323,0,0,0,13,7,79
2017/4/7 04:00,14.2,60.99,0,64,35,148,0,2362,1675,0,0,0,2,1,56
2017/4/7 05:00,13.93,60.59,0,58,31,128,0,1426,1472,0,0,0,8,4,48
2017/4/7 06:00,13.68,61.65,0,64,35,144,0,2303,1635,0,0,0,11,5,50
2017/4/7 07:00,13.55,62.52,0,72,39,166,0,3416,1873,0,0,0,13,7,58
2017/4/7 08:00,13.39,65.28,0,73,39,165,0,3512,1881,0,0,0,13,7,58
2017/4/7 09:00,13.9,64.03,0,72,39,162,0,3299,1841,0,0,0,2,1,58
2017/4/7 10:00,14.98,60.57,0,75,40,172,0,3795,1947,0,0,0,10,5,52
2017/4/7 11:00,15.65,58.82,0,81,44,184,0,4623,2103,0,0,0,14,7,56
2017/4/7 12:00,16.79,55.62,0,89,47,201,0,5537,2296,0,0,0,17,9,71
2017/4/7 13:00,18.66,51.05,0,90,47,203,0,5366,2343,0,0,0,17,9,67
2017/4/7 14:00,18.97,50,0,94,49,214,0,4565,2466,0,0,0,3,1,75
2017/4/7 15:00,19.1,49.62,0,95,51,218,0,3788,2493,0,0,0,14,7,67
2017/4/7 16:00,19.4,50.25,0,102,54,236,0,1212,2697,0,0,0,19,10,74
2017/4/7 17:00,17.87,53.83,0,108,57,252,0,1792,2865,0,0,0,20,10,82
2017/4/7 18:00,16.89,57.27,0,111,59,255,0,2126,2903,0,0,0,22,11,88
2017/4/7 19:00,15.7,62.12,0,117,62,265,0,2959,3030,0,0,0,4,2,85
2017/4/7 20:00,15.34,63.51,0,123,66,280,0,3650,3181,0,0,0,17,8,98
2017/4/7 21:00,14.73,68.18,0,136,72,308,0,4737,3492,0,0,0,23,12,90
2017/4/7 22:00,14.45,69.28,0,141,75,323,0,4465,3657,0,0,0,24,12,98
2017/4/7 23:00,14.27,69.98,0,149,80,335,0,2728,3804,0,0,0,28,14,102
2017/4/8 00:00,14.07,71.14,0,142,76,321,0,3711,3640,0,0,0,5,2,101
2017/4/8 01:00,13.67,74.3,0,145,77,328,0,3606,3718,0,0,0,20,10,97
2017/4/8 02:00,13.53,74.42,0,150,80,341,0,2108,3854,0,0,0,25,13,101
2017/4/8 03:00,13.36,74.84,0,157,84,354,0,1727,4015,0,0,0,29,15,105
2017/4/8 04:00,13.5,74.62,0,170,91,390,0,3425,4396,0,0,0,30,15,117
2017/4/8 05:00,13.36,73.87,0,182,97,418,0,4921,4712,0,0,0,6,3,121
2017/4/8 06:00,13.11,75.59,0,172,92,395,0,3681,4430,0,0,0,24,12,120
2017/4/8 07:00,13.51,74.29,0,170,90,391,0,3447,4411,0,0,0,30,15,115
2017/4/8 08:00,14.54,71.12,0,163,87,380,0,2560,4265,0,0,0,28,14,112
2017/4/8 09:00,16.39,62.08,0,141,75,325,0,4452,3661,0,0,0,24,13,115
2017/4/8 10:00,18.49,54.6,0,133,70,312,0,5061,3509,0,0,0,7,3,104
2017/4/8 11:00,20.44,48.66,0,119,62,277,0,3193,3157,0,0,0,21,11,97
2017/4/8 12:00,21.04,42.87,0,59,32,144,0,3372,1609,0,0,0,12,6,65
2017/4/8 13:00,20.55,38.53,0,16,9,53,0,2813,577,0,0,0,3,2,15
2017/4/8 14:00,19.5,37.25,0,9,5,33,0,1716,358,0,0,0,1,0,9
2017/4/8 15:00,18.79,40.75,0,28,15,76,0,3904,844,0,0,0,2,1,18
2017/4/8 16:00,18.75,41.44,0,43,23,106,0,4832,1188,0,0,0,6,3,36
2017/4/8 17:00,18.46,41.12,0,42,23,105,0,4864,1175,0,0,0,7,4,40
2017/4/8 18:00,17.91,41.13,0,50,27,119,0,1423,1344,0,0,0,8,4,52
2017/4/8 19:00,15.6,48.23,0,51,28,122,0,1608,1369,0,0,0,9,5,46
2017/4/8 20:00,14.45,59.53,0,115,62,260,0,3226,2945,0,0,0,2,1,77
2017/4/8 21:00,13,67.21,0,142,77,317,0,3864,3589,0,0,0,20,10,98
2017/4/8 22:00,12.06,70.46,0,139,75,299,0,5063,3422,0,0,0,21,11,101
